type,brand,model,chipset,vram,core_clock,boost_clock,color,length,price
GPU,EVGA,01G-P3-1463-KR,GeForce GTX 560,1000000000,850000000.0,,Black / Green,209.0,0.0
GPU,EVGA,01G-P3-1464-KR,GeForce GTX 560 SE,1000000000,776000000.0,,Black / Yellow,209.0,0.0
GPU,EVGA,01G-P3-1465-AR,GeForce GTX 465,1000000000,607000000.0,,Black / Silver,241.0,0.0
GPU,EVGA,01G-P3-1466-KR,GeForce GTX 560,1000000000,900000000.0,,Black / Yellow,209.0,0.0
GPU,EVGA,01G-P3-1467-AR,GeForce GTX 465,1000000000,625000000.0,,Black / Silver,,0.0
GPU,EVGA,01G-P3-1468-KR,GeForce GTX 560,1000000000,931000000.0,,,209.0,0.0
GPU,EVGA,01G-P3-1521-KR,GeForce GT 520,1000000000,810000000.0,,Black,144.0,0.0
GPU,EVGA,01G-P3-1523-KR,GeForce GT 520,1000000000,810000000.0,,Black,144.0,0.0
GPU,EVGA,01G-P3-1526-KR,GeForce GT 520,1000000000,810000000.0,,Black,144.0,0.0
GPU,EVGA,01G-P3-1556-KR,GeForce GTX 550 Ti,1000000000,951000000.0,,Black / Green,209.0,0.0
GPU,EVGA,01G-P3-1557-KR,GeForce GTX 550 Ti,1000000000,981000000.0,,Black / Green,209.0,0.0
GPU,EVGA,01G-P3-1560-KR,GeForce GTX 560 Ti,1000000000,822000000.0,,Black / Gold,,0.0
GPU,EVGA,01G-P3-1561-AR,GeForce GTX 560 Ti,1000000000,850000000.0,,Black / Gold,228.0,0.0
GPU,EVGA,01G-P3-1561-KR,GeForce GTX 560 Ti,1000000000,850000000.0,,Black / Yellow,228.0,0.0
GPU,EVGA,01G-P3-1563-A1,GeForce GTX 560 Ti,1000000000,900000000.0,,Black,228.0,0.0
GPU,EVGA,01G-P3-1563-AR,GeForce GTX 560 Ti,1000000000,900000000.0,,Black / Gold,228.0,0.0
GPU,EVGA,01G-P3-1563-KR,GeForce GTX 560 Ti,1000000000,900000000.0,,,228.0,0.0
GPU,EVGA,01G-P3-1567-AR,GeForce GTX 560 Ti,1000000000,900000000.0,,Black / Green,228.0,0.0
GPU,EVGA,01G-P3-1567-KR,GeForce GTX 560 Ti,1000000000,900000000.0,,Black / Green,228.0,0.0
GPU,EVGA,01G-P3-1731-KR,GeForce GT 730,1000000000,902000000.0,,Black / Green,69.0,0.0
GPU,EVGA,01G-P3-2611-KR,GeForce GT 610,1000000000,810000000.0,,,144.0,0.0
GPU,EVGA,01G-P3-2615-KR,GeForce GT 610,1000000000,810000000.0,,Black,144.0,162.45
GPU,EVGA,01G-P3-2616-KR,GeForce GT 610,1000000000,,,Black,,249.95
GPU,EVGA,01G-P3-2621-KR,GeForce GT 620,1000000000,700000000.0,,Black / Green,144.0,0.0
GPU,EVGA,01G-P3-2625-KR,GeForce GT 620,1000000000,700000000.0,,Black,144.0,0.0
GPU,EVGA,01G-P3-2631-KR,GeForce GT 630,1000000000,810000000.0,,Black / Green,144.0,0.0
GPU,EVGA,01G-P3-2632-KR,GeForce GT 630,1000000000,810000000.0,,Black,144.0,0.0
GPU,EVGA,01G-P3-2640-KR,GeForce GT 640,1000000000,901000000.0,,Black / Green,171.0,0.0
GPU,EVGA,01G-P3-2642-KR,GeForce GT 640,1000000000,1124000000.0,,Black,170.0,0.0
GPU,EVGA,01G-P3-2710-KR,GeForce GT 710,1000000000,954000000.0,,Black,115.0,0.0
GPU,EVGA,01G-P3-2711-KR,GeForce GT 710,1000000000,954000000.0,,Black,115.0,52.99
GPU,EVGA,01G-P3-2716-KR,GeForce GT 710,1000000000,954000000.0,,Black,115.0,0.0
GPU,EVGA,01G-P3-2722-KR,GeForce GT 720,1000000000,797000000.0,,Black / Green,167.0,0.0
GPU,EVGA,01G-P3-2730-KR,GeForce GT 730,1000000000,700000000.0,,Black,144.0,0.0
GPU,EVGA,01G-P3-2731-KR,GeForce GT 730,1000000000,700000000.0,,Black / Green,167.0,0.0
GPU,EVGA,01G-P3-3711-KR,GeForce GT 710,1000000000,945000000.0,,,145.0,0.0
GPU,EVGA,01G-P3-3730-KR,GeForce GT 730,1000000000,902000000.0,,Black,145.0,0.0
GPU,EVGA,01G-P3-3731-KR,GeForce GT 730,1000000000,902000000.0,,Black / Green,144.0,0.0
GPU,EVGA,01G-P3-3736-KR,GeForce GT 730,1000000000,700000000.0,,Black / Green,154.0,0.0
GPU,EVGA,01G-P3-N959,GeForce 9500 GT,1000000000,550000000.0,,Black / Green,165.0,0.0
GPU,EVGA,01G-P3-N988-TR,GeForce 9800 GT,1000000000,550000000.0,,Black / Green,228.0,0.0
GPU,EVGA,01G-P4-2650-KR,GeForce GTX 650,1000000000,1058000000.0,,Black / Silver,170.0,0.0
GPU,EVGA,01G-P4-2652-KR,GeForce GTX 650,1000000000,1150000000.0,,Black / Silver,170.0,345.99
GPU,EVGA,01G-P4-2751-KR,GeForce GTX 750,1000000000,1020000000.0,1085000000.0,Black / White,170.0,249.99
GPU,EVGA,01G-P4-3650-KR,GeForce GTX 650 Ti,1000000000,928000000.0,,Black,152.0,299.95
GPU,EVGA,01G-P4-3652-KR,GeForce GTX 650 Ti,1000000000,1071000000.0,,Black,152.0,0.0
GPU,EVGA,01G-P4-3655-KR,GeForce GTX 650 Ti Boost,1000000000,980000000.0,,Black / Silver,241.0,0.0
GPU,EVGA,01G-P4-3656-KR,GeForce GTX 650 Ti Boost,1000000000,1072000000.0,,Black / Silver,241.0,0.0
GPU,EVGA,025-P3-1579-AR,GeForce GTX 570,2500000000,732000000.0,,Black / Red,228.0,0.0
GPU,EVGA,02G-P3-1386-KR,GeForce GTX 460,2000000000,700000000.0,,Black / Silver,209.0,0.0
GPU,EVGA,02G-P3-1387-AR,GeForce GTX 460 X2,2000000000,700000000.0,,Black / Gold,292.0,0.0
GPU,EVGA,02G-P3-1387-KR,GeForce GTX 460 X2,2000000000,700000000.0,,Black,292.0,0.0
GPU,EVGA,02G-P3-1469-KR,GeForce GTX 560,2000000000,850000000.0,,Black / Green,209.0,0.0
GPU,EVGA,02G-P3-1529-KR,GeForce GT 520,2000000000,810000000.0,,Black,144.0,0.0
GPU,EVGA,02G-P3-1559-KR,GeForce GTX 550 Ti,2000000000,900000000.0,,Black / Green,209.0,0.0
GPU,EVGA,02G-P3-1568-KR,GeForce GTX 560 Ti,2000000000,822000000.0,,Black / Yellow,228.0,0.0
GPU,EVGA,02G-P3-1569-KR,GeForce GTX 560 Ti X2,2000000000,850000000.0,,Black / Yellow,292.0,0.0
GPU,EVGA,02G-P3-1735-KR,GeForce GT 730,1000000000,902000000.0,,Black,145.0,0.0
GPU,EVGA,02G-P3-2617-KR,GeForce GT 610,2000000000,,,Black,,329.95
GPU,EVGA,02G-P3-2619-KR,GeForce GT 610,2000000000,810000000.0,,Black,144.0,0.0
GPU,EVGA,02G-P3-2629-KR,GeForce GT 620,2000000000,700000000.0,,Black / Green,144.0,0.0
GPU,EVGA,02G-P3-2639-KR,GeForce GT 630,2000000000,810000000.0,,,144.0,0.0
GPU,EVGA,02G-P3-2712-KR,GeForce GT 710,2000000000,954000000.0,,Black,115.0,0.0
GPU,EVGA,02G-P3-2713-KR,GeForce GT 710,2000000000,954000000.0,,Black,115.0,52.99
GPU,EVGA,02G-P3-2717-KR,GeForce GT 710,2000000000,954000000.0,,Black,115.0,46.88
GPU,EVGA,02G-P3-2724-KR,GeForce GT 720,2000000000,797000000.0,,Black / Green,167.0,0.0
GPU,EVGA,02G-P3-2732-KR,GeForce GT 730,2000000000,700000000.0,,Black,144.0,0.0
GPU,EVGA,02G-P3-2738-KR,GeForce GT 730,2000000000,700000000.0,,Black / Green,167.0,599.0
GPU,EVGA,02G-P3-3732-KR,GeForce GT 730,1000000000,902000000.0,,Black,145.0,0.0
GPU,EVGA,02G-P3-3733-KR,GeForce GT 730,2000000000,902000000.0,,Black / Green,144.0,0.0
GPU,EVGA,02G-P3-3738-KR,GeForce GT 730,2000000000,902000000.0,,Black,145.0,0.0
GPU,EVGA,02G-P4-0952,GeForce GTX 950 75W,2000000000,1025000000.0,1190000000.0,Black / Gold,173.0,0.0
GPU,EVGA,02G-P4-0954,GeForce GTX 950 75W,2000000000,1025000000.0,1190000000.0,Black / Gold,173.0,0.0
GPU,EVGA,02G-P4-1950-KR,GeForce GTX 950,2000000000,1025000000.0,1190000000.0,Black,173.0,0.0
GPU,EVGA,02G-P4-1954-KR,GeForce GTX 950,2000000000,1025000000.0,1190000000.0,Black,173.0,0.0
GPU,EVGA,02G-P4-2643-KR,GeForce GT 640,2000000000,901000000.0,,Black,170.0,0.0
GPU,EVGA,02G-P4-2645-KR,GeForce GT 640,2000000000,901000000.0,,Black,170.0,277.98
GPU,EVGA,02G-P4-2651-KR,GeForce GTX 650,2000000000,1058000000.0,,Black / Silver,152.0,296.58
GPU,EVGA,02G-P4-2653-KR,GeForce GTX 650,2000000000,1202000000.0,,Black / Silver,152.0,0.0
GPU,EVGA,02G-P4-2660-KR,GeForce GTX 660,2000000000,993000000.0,,Black / Silver,241.0,478.59
GPU,EVGA,02G-P4-2661-KR,GeForce GTX 660,2000000000,1046000000.0,,Black / Silver,241.0,0.0
GPU,EVGA,02G-P4-2662-KR,GeForce GTX 660,2000000000,1046000000.0,,Black / Silver,241.0,518.18
GPU,EVGA,02G-P4-2663-KR,GeForce GTX 660,2000000000,1072000000.0,,Black / Silver,241.0,0.0
GPU,EVGA,02G-P4-2668-KR,GeForce GTX 660,2000000000,1072000000.0,,Black / Silver,241.0,0.0
GPU,EVGA,02G-P4-2670-KR,GeForce GTX 670,2000000000,915000000.0,,Black / Silver,241.0,816.31
GPU,EVGA,02G-P4-2672-KR,GeForce GTX 670,2000000000,967000000.0,,Black / Silver,241.0,0.0
GPU,EVGA,02G-P4-2676-KR,GeForce GTX 670,2000000000,941000000.0,,Black,254.0,0.0
GPU,EVGA,02G-P4-2678-KR,GeForce GTX 670,2000000000,1006000000.0,,Black,254.0,0.0
GPU,EVGA,02G-P4-2680-KR,GeForce GTX 680,2000000000,1006000000.0,,Black,254.0,0.0
GPU,EVGA,02G-P4-2681-KR,GeForce GTX 680,2000000000,1006000000.0,,Black / Silver,254.0,0.0
GPU,EVGA,02G-P4-2682-KR,GeForce GTX 680,2000000000,1058000000.0,,Black,254.0,1022.59
GPU,EVGA,02G-P4-2683-KR,GeForce GTX 680,2000000000,1084000000.0,,Black / Silver,254.0,1022.59
GPU,EVGA,02G-P4-2684-KR,GeForce GTX 680,2000000000,1058000000.0,,Black,254.0,0.0
GPU,EVGA,02G-P4-2685-KR,GeForce GTX 680,2000000000,1084000000.0,,Black / Silver,254.0,0.0
GPU,EVGA,02G-P4-2687-KR,GeForce GTX 680,2000000000,1097000000.0,,Black / Silver,254.0,0.0
GPU,EVGA,02G-P4-2740-KR,GeForce GT 740,2000000000,992000000.0,,Black,152.0,0.0
GPU,EVGA,02G-P4-2760-KR,GeForce GTX 760,2000000000,980000000.0,,Black / Silver,241.0,0.0
GPU,EVGA,02G-P4-2761-KR,GeForce GTX 760,2000000000,980000000.0,,Black / Silver,241.0,0.0
GPU,EVGA,02G-P4-2762-KR,GeForce GTX 760,2000000000,1072000000.0,,Black / Silver,241.0,0.0
GPU,EVGA,02G-P4-2770-KR,GeForce GTX 770,2000000000,1046000000.0,,Black / Gold,267.0,0.0
GPU,EVGA,02G-P4-2771-KR,GeForce GTX 770,2000000000,1085000000.0,,Black / Gold,266.0,0.0
GPU,EVGA,02G-P4-2963-KR,GeForce GTX 960,2000000000,1127000000.0,1178000000.0,Black,257.0,0.0
GPU,EVGA,02G-P4-3063-KR,GeForce GTX 660,2000000000,1072000000.0,1137000000.0,Black,241.0,0.0
GPU,EVGA,02G-P4-3651-KR,GeForce GTX 650 Ti,2000000000,928000000.0,,Black,152.0,0.0
GPU,EVGA,02G-P4-3653-KR,GeForce GTX 650 Ti,2000000000,1071000000.0,,Black,152.0,0.0
GPU,EVGA,02G-P4-3657-KR BOOST,GeForce GTX 650 Ti Boost,2000000000,980000000.0,,Black,241.0,0.0
GPU,EVGA,02G-P4-3658-KR BOOST,GeForce GTX 650 Ti Boost,2000000000,1072000000.0,,Black / Silver,241.0,0.0
GPU,EVGA,02G-P4-3660-KR,GeForce GTX 660 Ti,2000000000,915000000.0,,Black / Silver,241.0,650.23
GPU,EVGA,02G-P4-3662-KR,GeForce GTX 660 Ti,2000000000,967000000.0,,Black / Silver,241.0,673.26
GPU,EVGA,02G-P4-3664-KR,GeForce GTX 660 Ti,2000000000,1046000000.0,,Black,254.0,0.0
GPU,EVGA,02G-P4-3665-KR,GeForce GTX 660 Ti,2000000000,915000000.0,,Black / Silver,241.0,664.59
GPU,EVGA,02G-P4-3667-KR,GeForce GTX 660 Ti,2000000000,1020000000.0,,Black / Silver,254.0,0.0
GPU,EVGA,02G-P4-3677-KR,GeForce GTX 670,2000000000,1006000000.0,,Black / Silver,241.0,0.0
GPU,EVGA,02G-P4-3682-KR,GeForce GTX 680,2000000000,1006000000.0,,Black / Silver,,0.0
GPU,EVGA,02G-P4-3684-KR,GeForce GTX 680,2000000000,1006000000.0,,Black / Silver,266.0,0.0
GPU,EVGA,02G-P4-3686-KR,GeForce GTX 680,2000000000,1084000000.0,,Black / Silver,266.0,0.0
GPU,EVGA,02G-P4-3740-KR,GeForce GT 740,2000000000,993000000.0,,Black,152.0,0.0
GPU,EVGA,02G-P4-3751-KR,GeForce GTX 750 Ti,2000000000,1020000000.0,1085000000.0,Black / Silver,170.0,0.0
GPU,EVGA,02G-P4-3770-KR,GeForce GTX 770,2000000000,1046000000.0,1085000000.0,Black / Silver,266.0,0.0
GPU,EVGA,02G-P4-3771-KR,GeForce GTX 770,2000000000,1085000000.0,,Black / Silver,266.0,0.0
GPU,EVGA,02G-P4-6232-KR,GeForce GT 1030 DDR4,2000000000,1189000000.0,1460000000.0,Black,145.0,99.94
GPU,EVGA,02G-P4-6332-KR,GeForce GT 1030,2000000000,1290000000.0,1544000000.0,,145.0,90.49
GPU,EVGA,02G-P4-6333-KR,GeForce GT 1030,2000000000,1290000000.0,1544000000.0,Black,145.0,94.46
GPU,EVGA,02G-P4-6338-KR,GeForce GT 1030,2000000000,1290000000.0,1544000000.0,Gray,168.0,88.72
GPU,EVGA,03G-P3-1584-AR,GeForce GTX 580,3000000000,772000000.0,,Black / Green,266.0,0.0
GPU,EVGA,03G-P3-1588-AR,GeForce GTX 580,3000000000,855000000.0,,Black,279.0,0.0
GPU,EVGA,03G-P3-1594-KR,GeForce GTX 580,3000000000,855000000.0,,Black,279.0,1112.58
GPU,EVGA,03G-P3-1595-AR,GeForce GTX 580,3000000000,900000000.0,,Black,279.0,0.0
GPU,EVGA,03G-P3-1596-AR,GeForce GTX 590,3000000000,630000000.0,,Black,279.0,0.0
GPU,EVGA,03G-P4-2664-KR,GeForce GTX 660,3000000000,980000000.0,,Black / Silver,241.0,0.0
GPU,EVGA,03G-P4-2665-KR,GeForce GTX 660,3000000000,1046000000.0,,Black / Silver,241.0,0.0
GPU,EVGA,03G-P4-2667-KR,GeForce GTX 660,3000000000,1072000000.0,,Black / Silver,241.0,0.0
GPU,EVGA,03G-P4-2780-KR,GeForce GTX 780,3000000000,863000000.0,,Black / Silver,267.0,0.0
GPU,EVGA,03G-P4-2781-KR,GeForce GTX 780,3000000000,863000000.0,,Black / Silver,266.0,0.0
GPU,EVGA,03G-P4-2881-KR,GeForce GTX 780 Ti,3000000000,875000000.0,928000000.0,Black / Silver,266.0,0.0
GPU,EVGA,03G-P4-3661-KR,GeForce GTX 660 Ti,3000000000,915000000.0,,Black / Silver,241.0,0.0
GPU,EVGA,03G-P4-3666-KR,GeForce GTX 660 Ti,3000000000,915000000.0,,Black / Silver,241.0,0.0
GPU,EVGA,04G-P3-2739-KR,GeForce GT 730,4000000000,700000000.0,,Black / Green,168.0,0.0
GPU,EVGA,04G-P4-1970-KR,GeForce GTX 970,4000000000,1050000000.0,1178000000.0,Black / Gray,241.0,0.0
GPU,EVGA,04G-P4-1972-KR,GeForce GTX 970,4000000000,1140000000.0,1279000000.0,Black / Gray,241.0,0.0
GPU,EVGA,04G-P4-1976-KR,GeForce GTX 970,4000000000,1140000000.0,1279000000.0,Black / Silver,242.0,0.0
GPU,EVGA,04G-P4-1980-KR,GeForce GTX 980,4000000000,1126000000.0,1216000000.0,Black / Silver,267.0,0.0
GPU,EVGA,04G-P4-2647-KR,GeForce GT 640,4000000000,901000000.0,,Black,170.0,0.0
GPU,EVGA,04G-P4-2649-KR,GeForce GT 640,4000000000,901000000.0,,Black / Silver,170.0,0.0
GPU,EVGA,04G-P4-2671-KR,GeForce GTX 670,4000000000,915000000.0,,Black / Silver,241.0,0.0
GPU,EVGA,04G-P4-2673-KR,GeForce GTX 670,4000000000,967000000.0,,Black / Silver,241.0,927.59
GPU,EVGA,04G-P4-2686-KR,GeForce GTX 680,4000000000,1019000000.0,,Black / Silver,254.0,1153.58
GPU,EVGA,04G-P4-2690-KR,GeForce GTX 690,4000000000,915000000.0,,Black / Silver,279.0,0.0
GPU,EVGA,04G-P4-2692-KR,GeForce GTX 690,4000000000,915000000.0,,Black / Silver,279.0,0.0
GPU,EVGA,04G-P4-2766-KR,GeForce GTX 760,4000000000,980000000.0,,Black / White,241.0,0.0
GPU,EVGA,04G-P4-2980-KR,GeForce GTX 980,4000000000,1126000000.0,1216000000.0,Black / Silver,267.0,0.0
GPU,EVGA,04G-P4-3671-KR,GeForce GTX 670,4000000000,915000000.0,,Black / Silver,254.0,0.0
GPU,EVGA,04G-P4-3673-KR,GeForce GTX 670,4000000000,1006000000.0,,Black / Silver,254.0,603.99
GPU,EVGA,04G-P4-3685-KR,GeForce GTX 680,4000000000,1006000000.0,,Black / Silver,266.0,1161.58
GPU,EVGA,04G-P4-3687-KR,GeForce GTX 680,4000000000,1084000000.0,,Black / Silver,266.0,1194.58
GPU,EVGA,04G-P4-3688-KR,GeForce GTX 680,4000000000,1111000000.0,,Black / Silver,266.0,0.0
GPU,EVGA,04G-P4-3960-KR,GeForce GTX 960,4000000000,1127000000.0,1178000000.0,Black / Gray,257.0,0.0
GPU,EVGA,06G-P4-0998-KR,GeForce GTX 980 Ti,6000000000,1190000000.0,1291000000.0,Black / Silver,280.0,0.0
GPU,EVGA,06G-P4-2790-KR,GeForce GTX Titan,6000000000,836000000.0,,Black / Silver,267.0,2080.58
GPU,EVGA,06G-P4-3790-KR,GeForce GTX Titan Black,6000000000,889000000.0,980000000.0,Black / Silver,266.0,0.0
GPU,EVGA,06G-P4-4990-KR,GeForce GTX 980 Ti,6000000000,1000000000.0,1076000000.0,Black / Silver,267.0,0.0
GPU,EVGA,08G-P4-5180,GeForce GTX 1080,8000000000,1607000000.0,1733000000.0,Black / Silver,268.0,0.0
GPU,EVGA,08G-P4-5184-KR,GeForce GTX 1080,8000000000,1607000000.0,1733000000.0,Black / Silver,267.0,0.0
GPU,EVGA,08G-P4-5671-KB,GeForce GTX 1070 Ti,8000000000,1607000000.0,1683000000.0,Black / Silver,267.0,0.0
GPU,EVGA,128-P2-N428-LR,GeForce 7200 GS,500000000,450000000.0,,Black / Green,,0.0
GPU,EVGA,12G-P4-2990-KR,GeForce GTX Titan X,12000000000,1000000000.0,1075000000.0,Black / Silver,282.0,0.0
GPU,EVGA,12G-P4-3990-KR,GeForce GTX Titan Z,12000000000,705000000.0,876000000.0,Black / Silver,267.0,0.0
GPU,EVGA,256-P2-N429-LR,GeForce 7200 GS,250000000,450000000.0,,Black / Green,,0.0
GPU,EVGA,512-P2-N430-LR,GeForce 7200 GS,500000000,,,Black / Green,,0.0
GPU,EVGA,512-P3-1140-TR,GeForce GTS 250,500000000,675000000.0,,Black / Green,241.0,0.0
GPU,EVGA,512-P3-1153-TR,GeForce GTS 250,500000000,738000000.0,,Black / Red,,0.0
GPU,EVGA,512-P3-N725-LR,GeForce 8400 GS,500000000,567000000.0,,Black / Green,168.0,0.0
GPU,EVGA,512-P3-N871-AR,GeForce 9800 GTX+,500000000,,,Black / Green,,0.0
GPU,EVGA,512-P3-N940-LR,GeForce 9400 GT,500000000,550000000.0,,Black / Green,,0.0
GPU,EVGA,768-P3-1360-RX,GeForce GTX 460,750000000,675000000.0,,,209.0,447.0
GPU,EVGA,768-P3-1360-TR,GeForce GTX 460,750000000,675000000.0,,Black / Gold,209.0,0.0
GPU,EVGA,768-P3-1362-AR,GeForce GTX 460,750000000,763000000.0,,Black / Gold,209.0,0.0
GPU,EVGA,768-P3-1362-TR,GeForce GTX 460,750000000,763000000.0,,Black / Gold,209.0,0.0
GPU,EVGA,ACX,GeForce GTX 770,4000000000,1046000000.0,1085000000.0,Black / Gold,267.0,0.0
GPU,EVGA,ACX,GeForce GTX 760,2000000000,980000000.0,,Black / Silver,241.0,0.0
GPU,EVGA,ACX,GeForce GTX 780,3000000000,863000000.0,,Black / Silver,266.0,0.0
GPU,EVGA,ACX,GeForce GTX 770,2000000000,1046000000.0,,Black / Gold,267.0,0.0
GPU,EVGA,ACX,GeForce GTX 760,2000000000,1059000000.0,1124000000.0,Black / Silver,241.0,0.0
GPU,EVGA,ACX,GeForce GTX 750,1000000000,1229000000.0,1320000000.0,Black,228.0,0.0
GPU,EVGA,ACX,GeForce GTX 970,4000000000,1050000000.0,1178000000.0,Black,241.0,0.0
GPU,EVGA,ACX 2.0,GeForce GTX 1050,2000000000,1354000000.0,1455000000.0,Black,145.0,0.0
GPU,EVGA,ACX 2.0,GeForce GTX 980,4000000000,1126000000.0,1216000000.0,Black,267.0,0.0
GPU,EVGA,ACX 2.0,GeForce GTX 1050 Ti,4000000000,1290000000.0,1392000000.0,Black,145.0,0.0
GPU,EVGA,ACX 2.0,GeForce GTX 970,4000000000,1165000000.0,,Black / Blue,242.0,0.0
GPU,EVGA,ACX 2.0,GeForce GTX 970,4000000000,1050000000.0,1178000000.0,Black / Blue,241.0,0.0
GPU,EVGA,ACX 2.0+,GeForce GTX 980 Ti,6000000000,1000000000.0,1076000000.0,Black / Silver,267.0,0.0
GPU,EVGA,ACX 2.0+,GeForce GTX 970,4000000000,1050000000.0,1178000000.0,Black / Blue,257.0,0.0
GPU,EVGA,ACX 2.0+,GeForce GTX 960,4000000000,1127000000.0,1178000000.0,Black,257.0,0.0
GPU,EVGA,ACX 2.0+,GeForce GTX 980 Ti,6000000000,1000000000.0,1076000000.0,Black / Gold,266.0,0.0
GPU,EVGA,ACX 3.0,GeForce GTX 1070,8000000000,1506000000.0,1683000000.0,Black / Silver,267.0,0.0
GPU,EVGA,ACX 3.0,GeForce GTX 1080,8000000000,1607000000.0,1733000000.0,Black / Silver,267.0,0.0
GPU,EVGA,BLACK GAMING,GeForce GTX 1660,6000000000,1530000000.0,1785000000.0,Black,189.89,275.74
GPU,EVGA,BLACK GAMING,GeForce GTX 1660 SUPER,6000000000,1530000000.0,1785000000.0,Black,189.89,0.0
GPU,EVGA,BLACK GAMING,GeForce RTX 2080 SUPER,8000000000,1650000000.0,1815000000.0,Black,269.83,1399.99
GPU,EVGA,BLACK GAMING,GeForce RTX 2070 SUPER,8000000000,1605000000.0,1770000000.0,Black,269.83,0.0
GPU,EVGA,Black,GeForce RTX 2070,8000000000,1410000000.0,1620000000.0,Black / Clear,269.2,0.0
GPU,EVGA,Black,GeForce RTX 2070,8000000000,1410000000.0,1620000000.0,Clear / Black,269.2,0.0
GPU,EVGA,Black,GeForce RTX 2080 Ti,11000000000,1350000000.0,1545000000.0,Black / Clear,270.0,0.0
GPU,EVGA,Black,GeForce RTX 2080,8000000000,1515000000.0,1710000000.0,Clear / Black,269.2,0.0
GPU,EVGA,Black,GeForce GTX 1070,8000000000,1506000000.0,1683000000.0,Black / Silver,266.7,0.0
GPU,EVGA,Black Edition,GeForce GTX 1080 Ti,11000000000,1480000000.0,1582000000.0,Black,270.0,1999.11
GPU,EVGA,CLASSIFIED GAMING ACX 2.0+,GeForce GTX 980 Ti,6000000000,1000000000.0,1190000000.0,Black / Silver,280.0,0.0
GPU,EVGA,CLASSIFIED GAMING ACX 3.0,GeForce GTX 1080,8000000000,1721000000.0,1860000000.0,Black / Red,267.0,0.0
GPU,EVGA,Classified,GeForce GTX 770,4000000000,1150000000.0,,Black / Silver,266.0,0.0
GPU,EVGA,Classified ACX 2.0,GeForce GTX 980,4000000000,1291000000.0,1393000000.0,Black / Red,280.0,0.0
GPU,EVGA,Classified ACX 2.0+,GeForce GTX 980 Ti,6000000000,1190000000.0,1291000000.0,Black / Silver,280.0,1208.26
GPU,EVGA,Classified K|NGP|N Edition,GeForce GTX 780 Ti,3000000000,876000000.0,928000000.0,Black / Clear,280.0,0.0
GPU,EVGA,Classified Reference,GeForce GTX 780 Ti,3000000000,876000000.0,928000000.0,Black / Silver,267.0,0.0
GPU,EVGA,DT GAMING,GeForce GTX 1080 Ti,11000000000,1480000000.0,1582000000.0,Silver / Black,300.0,1149.0
GPU,EVGA,DT Gaming iCX,GeForce GTX 1070,8000000000,1506000000.0,1683000000.0,Black / Gray,267.0,0.0
GPU,EVGA,Dual ACX,GeForce GTX 770,4000000000,1046000000.0,1085000000.0,Black / Gold,266.0,0.0
GPU,EVGA,Dual ACX,GeForce GTX 760,2000000000,941000000.0,,Black,241.0,0.0
GPU,EVGA,Dual ACX,GeForce GTX 760,4000000000,980000000.0,1033000000.0,Black / Silver,241.0,0.0
GPU,EVGA,Dual Classified ACX,GeForce GTX 780,3000000000,993000000.0,1046000000.0,Black / Silver,266.0,0.0
GPU,EVGA,Dual Classified ACX,GeForce GTX 780 Ti,3000000000,1020000000.0,1085000000.0,Black / Silver,279.0,0.0
GPU,EVGA,Dual Classified ACX,GeForce GTX 770,4000000000,1150000000.0,,Black / Gold,279.0,0.0
GPU,EVGA,Dual FTW,GeForce GTX 780,3000000000,980000000.0,1033000000.0,Black / Silver,266.0,0.0
GPU,EVGA,Dual FTW ACX,GeForce GTX 760,4000000000,1085000000.0,1150000000.0,Black / Silver,241.0,0.0
GPU,EVGA,Dual FTW ACX,GeForce GTX 770,4000000000,1085000000.0,1137000000.0,Black / Gold,266.0,0.0
GPU,EVGA,Dual Superclocked ACX,GeForce GTX 770,4000000000,1111000000.0,1163000000.0,Black / Gold,266.0,0.0
GPU,EVGA,Dual Superclocked ACX,GeForce GTX 770,2000000000,1111000000.0,1163000000.0,Black / Gold,266.0,0.0
GPU,EVGA,FTW,GeForce GTX 660,3000000000,1072000000.0,,Black / Silver,241.0,0.0
GPU,EVGA,FTW,GeForce GT 740,2000000000,1202000000.0,,Black / Silver,153.0,0.0
GPU,EVGA,FTW,GeForce GT 740,1000000000,1202000000.0,,Black / Silver,153.0,0.0
GPU,EVGA,FTW ACX,GeForce GTX 750,2000000000,1229000000.0,1320000000.0,Black,229.0,0.0
GPU,EVGA,FTW ACX,GeForce GTX 780,3000000000,980000000.0,1033000000.0,Black / Silver,266.0,0.0
GPU,EVGA,FTW ACX,GeForce GTX 750 Ti,2000000000,1189000000.0,1268000000.0,Black / Silver,241.0,0.0
GPU,EVGA,FTW ACX 2.0,GeForce GTX 980,4000000000,1279000000.0,1380000000.0,Black,269.0,0.0
GPU,EVGA,FTW ACX 2.0,GeForce GTX 970,4000000000,1216000000.0,1367000000.0,Black / Blue,241.0,0.0
GPU,EVGA,FTW ACX 2.0,GeForce GTX 950,2000000000,1203000000.0,1405000000.0,Black,257.0,0.0
GPU,EVGA,FTW ACX 2.0,GeForce GTX 980,4000000000,1126000000.0,1216000000.0,Black,267.0,0.0
GPU,EVGA,FTW ACX 2.0+,GeForce GTX 960,2000000000,1304000000.0,1367000000.0,Black / White,256.0,0.0
GPU,EVGA,FTW ACX 2.0+,GeForce GTX 980 Ti,6000000000,1190000000.0,1291000000.0,Black / Gold,267.0,0.0
