type,brand,model,form_factor,efficiency_rating,wattage,modular,color,price
PSU,ABS,Majesty,ATX,80+ Gold,1100,Full,,0.0
PSU,ADATA,XPG CORE Reactor,ATX,80+ Gold,850,Full,Black,159.99
PSU,ADATA,XPG CORE Reactor,ATX,80+ Gold,650,Full,Black,129.99
PSU,ADATA,XPG CORE Reactor,ATX,80+ Gold,750,Full,Black,139.99
PSU,Aerocool,AER-P7-P650W,ATX,80+ Platinum,650,Full,,0.0
PSU,Aerocool,GT-1050SG,ATX,80+ Gold,1050,Semi,,0.0
PSU,Aerocool,Integrator,ATX,80+ Bronze,500,No,Black,0.0
PSU,Aerocool,LUX RGB M,ATX,80+ Bronze,750,Semi,Black,0.0
PSU,Aerocool,P7 Platinum,ATX,80+ Platinum,850,Full,Black,0.0
PSU,Aerocool,XPredator GM,ATX,80+ Gold,1000,Semi,Black,1919.61
PSU,Anima,APII500,ATX,,500,No,Black / Green,0.0
PSU,Antec,Basiq,ATX,80+,550,Semi,,0.0
PSU,Antec,Basiq,ATX,,650,No,,0.0
PSU,Antec,Basiq,ATX,,500,No,,0.0
PSU,Antec,Basiq,ATX,,350,No,,99.0
PSU,Antec,Basiq,ATX,80+,430,No,,93.75
PSU,Antec,EDGE,ATX,80+ Gold,750,Full,,0.0
PSU,Antec,EDGE,ATX,80+ Gold,550,Full,,0.0
PSU,Antec,EDGE,ATX,80+ Gold,650,Full,,0.0
PSU,Antec,EarthWatts Platinum,ATX,80+ Platinum,550,No,,0.0
PSU,Antec,EarthWatts Platinum,ATX,80+ Platinum,650,No,,0.0
PSU,Antec,Earthwatts,ATX,80+ Bronze,500,No,,114.98
PSU,Antec,Earthwatts,ATX,80+ Platinum,750,No,,0.0
PSU,Antec,Earthwatts,ATX,80+ Bronze,550,No,,0.0
PSU,Antec,Earthwatts,ATX,80+,750,No,,0.0
PSU,Antec,Earthwatts,ATX,80+ Bronze,500,No,,176.59
PSU,Antec,Earthwatts,ATX,80+ Bronze,650,No,,0.0
PSU,Antec,Earthwatts,ATX,80+ Platinum,450,No,,0.0
PSU,Antec,Earthwatts Gold Pro,ATX,80+ Gold,550,Semi,Black,87.67
PSU,Antec,Earthwatts Gold Pro,ATX,80+ Gold,750,Semi,Black,104.99
PSU,Antec,Earthwatts Gold Pro,ATX,80+ Gold,650,Semi,Black,95.87
PSU,Antec,Earthwatts Green,ATX,80+ Bronze,450,No,,0.0
PSU,Antec,Earthwatts Green,ATX,80+,430,No,,0.0
PSU,Antec,Earthwatts Green,ATX,80+,500,No,,114.73
PSU,Antec,Earthwatts Green,ATX,80+ Bronze,380,No,,0.0
PSU,Antec,Earthwatts Green,ATX,80+ Bronze,350,No,,0.0
PSU,Antec,Earthwatts Green,ATX,80+ Bronze,430,No,,385.0
PSU,Antec,Earthwatts Green,ATX,80+ Bronze,750,No,,0.0
PSU,Antec,High Current Gamer,ATX,80+ Bronze,620,No,,0.0
PSU,Antec,High Current Gamer,ATX,80+ Bronze,900,No,,0.0
PSU,Antec,High Current Gamer,ATX,80+ Bronze,400,No,,0.0
PSU,Antec,High Current Gamer,ATX,80+ Bronze,520,Semi,,0.0
PSU,Antec,High Current Gamer,ATX,80+ Bronze,400,Semi,,180.59
PSU,Antec,High Current Gamer,ATX,80+ Bronze,620,Semi,,0.0
PSU,Antec,High Current Gamer,ATX,80+ Bronze,520,No,,0.0
PSU,Antec,High Current Gamer,ATX,80+ Bronze,850,Semi,,0.0
PSU,Antec,High Current Gamer,ATX,80+ Bronze,750,Semi,,0.0
PSU,Antec,High Current Gamer,ATX,80+ Bronze,850,Full,Black,0.0
PSU,Antec,High Current Gamer,ATX,80+ Bronze,750,No,,325.58
PSU,Antec,High Current Gamer Extreme,ATX,80+ Gold,1000,Full,,0.0
PSU,Antec,High Current Gamer Extreme,ATX,80+ Gold,850,Full,,202.84
PSU,Antec,High Current Gamer Gold,ATX,80+ Gold,850,Full,Black,0.0
PSU,Antec,High Current Gamer Gold,ATX,80+ Gold,750,Full,Black,119.49
PSU,Antec,High Current Gamer Gold,ATX,80+ Gold,650,Full,Black,109.98
PSU,Antec,High Current Pro,ATX,80+ Platinum,750,Full,,0.0
PSU,Antec,High Current Pro,ATX,80+ Gold,850,Semi,,391.59
PSU,Antec,High Current Pro,ATX,80+ Platinum,1000,Full,,0.0
PSU,Antec,High Current Pro,ATX,80+ Platinum,850,Full,,0.0
PSU,Antec,High Current Pro,ATX,80+ Platinum,1300,Full,,0.0
PSU,Antec,High Current Pro,ATX,80+ Gold,750,Semi,,399.59
PSU,Antec,High Current Pro,ATX,80+ Gold,1200,No,,0.0
PSU,Antec,NE450M,ATX,80+ Bronze,450,Semi,,0.0
PSU,Antec,NeoECO,ATX,80+ Bronze,520,No,,0.0
PSU,Antec,NeoECO,ATX,80+ Bronze,620,No,,0.0
PSU,Antec,NeoECO,ATX,80+ Bronze,550,Semi,Black,80.84
PSU,Antec,NeoECO,ATX,80+,400,No,,0.0
PSU,Antec,NeoECO Classic,ATX,80+ Bronze,650,No,Black,69.99
PSU,Antec,NeoECO Classic,ATX,80+ Bronze,550,No,Black,59.99
PSU,Antec,NeoECO Gold,ATX,80+ Gold,650,Semi,Black,105.98
PSU,Antec,NeoECO Gold,ATX,80+ Gold,550,Semi,Black,0.0
PSU,Antec,NeoECO Gold,ATX,80+ Gold,750,Semi,Black,0.0
PSU,Antec,NeoECO Gold ZEN,ATX,80+ Gold,700,No,Black / Gold,0.0
PSU,Antec,NeoECO Gold ZEN,ATX,80+ Gold,500,No,Black / Gold,0.0
PSU,Antec,NeoECO Gold ZEN,ATX,80+ Gold,600,No,Black / Gold,84.99
PSU,Antec,Signature,ATX,80+ Bronze,850,Full,,0.0
PSU,Antec,True Power,ATX,80+ Silver,1200,Semi,,0.0
PSU,Antec,True Power,ATX,80+ Silver,1200,Full,,0.0
PSU,Antec,True Power,ATX,80+ Bronze,650,Full,,0.0
PSU,Antec,True Power,ATX,80+ Gold,650,No,,0.0
PSU,Antec,True Power,ATX,80+ Bronze,750,Semi,,0.0
PSU,Antec,True Power,ATX,80+ Bronze,850,Full,,0.0
PSU,Antec,True Power,ATX,80+ Gold,750,No,,0.0
PSU,Antec,True Power,ATX,80+ Gold,550,No,,0.0
PSU,Antec,True Power,ATX,80+ Bronze,1000,Full,,0.0
PSU,Antec,True Power,ATX,80+ Bronze,550,Full,,0.0
PSU,Antec,True Power,ATX,80+ Bronze,750,Full,,0.0
PSU,Antec,VP,ATX,80+,630,No,,0.0
PSU,Antec,VP,ATX,,500,No,,0.0
PSU,Antec,VP,ATX,80+,550,No,,0.0
PSU,Antec,VP,ATX,,700,No,,0.0
PSU,Antec,VP,ATX,,600,No,,0.0
PSU,Antec,VP,ATX,,350,No,,0.0
PSU,Antec,VP,ATX,,450,No,,0.0
PSU,Antec,VP PLUS,ATX,80+,550,No,,54.99
PSU,Antec,VP PLUS,ATX,80+,500,No,,52.62
PSU,Antec,VP PLUS,ATX,80+,650,No,,84.61
PSU,Antec,VP-P,ATX,,450,No,,0.0
PSU,Apevia,AD,ATX,,500,No,Black,0.0
PSU,Apevia,APEVIA ATX-WR680W 680W ATX12V v2.3 SLI CrossFire Active PFC Power Supply,ATX,,680,Semi,,0.0
PSU,Apevia,AR,ATX,,500,No,Black,0.0
PSU,Apevia,ATX-AQ700W-BK,ATX,,700,No,,0.0
PSU,Apevia,ATX-AS500W-BK,ATX,,500,No,,0.0
PSU,Apevia,ATX-AS500W-BL,ATX,,500,No,,0.0
PSU,Apevia,ATX-AS500W-GN,ATX,,500,No,,0.0
PSU,Apevia,ATX-AS520W-BK,ATX,,520,No,,0.0
PSU,Apevia,ATX-AS600W-BL,ATX,,600,No,,0.0
PSU,Apevia,ATX-AS680W-BK,ATX,,680,No,,0.0
PSU,Apevia,ATX-AS680W-BL,ATX,,680,No,,0.0
PSU,Apevia,ATX-CB600W,ATX,,600,No,,0.0
PSU,Apevia,ATX-CB700W,ATX,,700,No,,0.0
PSU,Apevia,ATX-CW500WP4,ATX,,500,No,,0.0
PSU,Apevia,ATX-IB680W-BL,ATX,,680,No,,0.0
PSU,Apevia,ATX-IB680W-GN,ATX,,680,No,,0.0
PSU,Apevia,ATX-JP1000W,ATX,80+ Bronze,1000,No,,0.0
PSU,Apevia,ATX-JV650W,ATX,,650,No,,0.0
PSU,Apevia,ATX-RP500W,ATX,,500,No,,0.0
PSU,Apevia,ATX-TL450W,ATX,,450,No,,0.0
PSU,Apevia,ATX-TL450W-BK,ATX,,450,No,,0.0
PSU,Apevia,ATX-VN500W,ATX,,500,No,,0.0
PSU,Apevia,ATX-VS450W,ATX,,450,No,,0.0
PSU,Apevia,ATX-WA750W,ATX,,750,No,,0.0
PSU,Apevia,ATX-WA900W,ATX,,900,No,,0.0
PSU,Apevia,Astro,ATX,,500,No,Black,0.0
PSU,Apevia,Astro,ATX,,450,No,Black,0.0
PSU,Apevia,Beast,ATX,,550,No,,0.0
PSU,Apevia,ITX-AP250W,Mini ITX,,250,No,,0.0
PSU,Apevia,Prestige,ATX,80+ Gold,800,No,Black,0.0
PSU,Apevia,Prestige,ATX,80+ Gold,600,No,Black,54.99
PSU,Apevia,Prestige,ATX,80+ Gold,1000,No,Black,0.0
PSU,Apevia,Raptor,ATX,,450,No,Black / Red,0.0
PSU,Apevia,Signature,ATX,80+ Bronze,1050,Semi,Black,127.05
PSU,Apevia,Spirit,ATX,,700,No,,0.0
PSU,Apevia,Spirit,ATX,,600,No,,0.0
PSU,Apevia,XG,ATX,,450,No,,0.0
PSU,Apex,AG,ATX,80+ Gold,750,Full,Black,0.0
PSU,Apex,AL-8250SFX,SFX,,250,No,,30.98
PSU,Apex,AL-A350ATX,ATX,,350,No,,0.0
PSU,Apex,AL-A400ATX,ATX,,400,No,,0.0
PSU,Apex,AL-D500EXP,ATX,,500,No,,0.0
PSU,Apex,SL-275TFX,TFX,,275,No,,34.98
PSU,Asus,ROG STRIX G,ATX,80+ Gold,1000,Full,Black,0.0
PSU,Asus,ROG STRIX G,ATX,80+ Gold,850,Full,Black,0.0
PSU,Asus,ROG Strix,ATX,80+ Gold,750,Full,Black / Red,154.99
PSU,Asus,ROG Strix,ATX,80+ Gold,850,Full,White,248.84
PSU,Asus,ROG Strix,ATX,80+ Gold,550,Full,Black / Red,123.99
PSU,Asus,ROG Strix,ATX,80+ Gold,650,Full,Black / Red,135.99
PSU,Asus,ROG Thor 1200P,ATX,80+ Platinum,1200,Full,Black,677.99
PSU,Asus,ROG Thor 850,ATX,80+ Platinum,850,Full,Black / Red,374.98
PSU,Athena Power,AP-MFATX22,Mini ITX,,220,No,,0.0
PSU,Athena Power,AP-MFATX25,Mini ITX,80+,250,No,,0.0
PSU,Athena Power,AP-MFATX30,Mini ITX,80+ Bronze,300,No,,0.0
PSU,Athena Power,AP-MFATX35,Mini ITX,80+ Bronze,350,No,,0.0
PSU,Athena Power,AP-MFATX40,Mini ITX,80+ Bronze,400,No,,0.0
PSU,Athena Power,AP-MFATX40P8,Flex ATX,80+ Bronze,400,No,,83.98
PSU,Athena Power,AP-MFATX50P8,Flex ATX,80+ Silver,500,No,,94.99
PSU,Athena Power,AP-MPS3ATX30H,ATX,,300,No,,0.0
PSU,Athena Power,AP-MTFX30,TFX,,300,No,,39.99
PSU,Athena Power,AP-P4ATX35,ATX,,350,No,,0.0
PSU,Athena Power,AP-P4ATX55FEC,ATX,,550,No,,0.0
PSU,Athena Power,AP-P4ATX80FEP8,ATX,80+ Bronze,800,No,,0.0
PSU,Athena Power,AP-P4ATX85FEP,ATX,,850,No,,0.0
PSU,Athena Power,AP-P4ATX95FEPC,ATX,80+,950,No,,0.0
PSU,Athena Power,AP-TFX30,TFX,,300,No,,0.0
PSU,Athena Power,AP-TFX40,TFX,80+ Bronze,400,No,,0.0
PSU,Athena Power,APOLLO 600 PLUS,SFX,80+ Bronze,600,No,,149.41
PSU,Athena Power,Apollo,SFX,,300,No,,49.99
PSU,Azza,PSAZ-1000A14,ATX,80+ Bronze,1000,No,,0.0
PSU,Azza,PSAZ-1000PT14,ATX,80+ Platinum,1000,Semi,,0.0
PSU,Azza,PSAZ-500B12,ATX,,500,No,,0.0
PSU,Azza,PSAZ-650B14,ATX,,650,No,,0.0
PSU,Azza,PSAZ-700A14,ATX,80+ Bronze,700,No,,0.0
PSU,Azza,PSAZ-750PT14,ATX,80+ Platinum,750,Semi,,0.0
PSU,Azza,PSAZ-850B14,ATX,,850,No,,0.0
PSU,Azza,PSAZ-850PT14,ATX,80+ Platinum,850,Semi,,0.0
PSU,Azza,Titan,ATX,80+ Bronze,1000,No,,0.0
PSU,BFG,BFGR650WGSPSU,ATX,,650,No,,0.0
PSU,BFG,EX-1000,ATX,80+ Bronze,1000,Full,,0.0
PSU,BitFenix,Formula Gold,ATX,80+ Gold,750,No,,0.0
PSU,BitFenix,Formula Gold,ATX,80+ Gold,450,No,,0.0
PSU,BitFenix,Formula Gold,ATX,80+ Gold,550,No,,0.0
PSU,BitFenix,Formula Gold,ATX,80+ Gold,650,No,,0.0
PSU,BitFenix,Fury,ATX,80+ Gold,650,Semi,,0.0
PSU,BitFenix,Fury,ATX,80+ Gold,750,Semi,,0.0
PSU,BitFenix,Fury,ATX,80+ Gold,550,Semi,,0.0
PSU,BitFenix,Whisper M,ATX,80+ Gold,650,Full,,0.0
PSU,BitFenix,Whisper M,ATX,80+ Gold,550,Full,,0.0
PSU,BitFenix,Whisper M,ATX,80+ Gold,850,Full,,0.0
PSU,BitFenix,Whisper M,ATX,80+ Gold,450,Full,,0.0
PSU,BitFenix,Whisper M,ATX,80+ Gold,750,Full,,0.0
PSU,Broadway Com Corp,OKIA-BLACK-550,ATX,,550,No,,0.0
PSU,Broadway Com Corp,OKIA-BLACK-600,ATX,,600,No,,0.0
PSU,Broadway Com Corp,OKIA-BLACK-680,ATX,,680,No,,0.0
PSU,Broadway Com Corp,P4-OKIA-550-RB,ATX,,550,No,,0.0
PSU,Chieftec,GPS-600A8,ATX,80+,600,No,,129.0
PSU,Chieftec,GPS-700A8,ATX,80+ Bronze,700,No,Black / White,140.0
PSU,CoolMax,CA-300,ATX,,300,No,,0.0
PSU,CoolMax,CA-350,ATX,,350,No,,172.28
PSU,CoolMax,CA-400,ATX,,400,No,,0.0
PSU,CoolMax,CA-450,ATX,,450,No,,104.28
PSU,CoolMax,CL-500B,ATX,,500,No,,0.0
PSU,CoolMax,CL-700B,ATX,,700,No,,0.0
PSU,CoolMax,CM-300,Micro ATX,,300,No,,0.0
PSU,CoolMax,CT-450 (silver),ATX,,450,No,,0.0
PSU,CoolMax,CU-600B,ATX,,600,Semi,,0.0
PSU,CoolMax,CU-700B,ATX,,700,Semi,,189.85
PSU,CoolMax,CUG-700B,ATX,,700,Full,,0.0
PSU,CoolMax,CUG-950B,ATX,,950,Full,,0.0
PSU,CoolMax,CUL-650B,ATX,,650,Semi,,0.0
PSU,CoolMax,CUL-750B,ATX,,750,Semi,,0.0
PSU,CoolMax,CUL-850B,ATX,,850,Semi,,0.0
PSU,CoolMax,CUL-950B,ATX,,950,Semi,,0.0
PSU,CoolMax,CUQ-1200B,ATX,80+,1200,No,,0.0
PSU,CoolMax,CUQ-1350B,ATX,80+,1350,No,,0.0
PSU,CoolMax,CX-400B,ATX,,400,No,,186.28
PSU,CoolMax,CX-550B,ATX,,550,No,,0.0
PSU,CoolMax,CXI-600B,ATX,,600,No,,0.0
PSU,CoolMax,I-500,ATX,,500,No,,22.67
PSU,CoolMax,MP-550B,ATX,80+,550,No,,0.0
PSU,CoolMax,NW-650B,ATX,,650,No,,154.28
PSU,CoolMax,RM-1000B,ATX,,1000,No,,0.0
PSU,CoolMax,RM-750B,ATX,,750,No,,0.0
PSU,CoolMax,V-400,ATX,,400,No,,26.34
PSU,CoolMax,V-500,ATX,,500,No,,29.93
PSU,CoolMax,V-600,ATX,,600,No,,118.49
PSU,CoolMax,VL-600B,ATX,,600,No,,114.28
PSU,CoolMax,ZP-1000B,ATX,80+ Bronze,1000,Semi,,0.0
PSU,CoolMax,ZP-750B,ATX,80+ Bronze,750,Semi,,0.0
PSU,CoolMax,ZP-850B,ATX,80+ Bronze,850,Semi,,0.0
PSU,CoolMax,ZPG-1000B,ATX,80+ Gold,1000,Semi,,0.0
PSU,CoolMax,ZPG-1200B,ATX,80+ Gold,1200,Semi,,307.27
PSU,CoolMax,ZPG-500B,ATX,80+ Gold,500,No,,0.0
PSU,CoolMax,ZU-1000B,ATX,80+ Bronze,1000,Semi,,112.91
PSU,CoolMax,ZU-500B,ATX,80+ Bronze,500,Semi,,149.15
PSU,CoolMax,ZU-600B,ATX,80+ Bronze,600,Semi,,164.28
PSU,CoolMax,ZU-700B,ATX,80+ Bronze,700,Semi,,189.32
PSU,CoolMax,ZU-800B,ATX,80+ Bronze,800,Semi,,0.0
PSU,CoolMax,ZU-900B,ATX,80+ Bronze,900,Semi,,219.28
PSU,CoolMax,ZX-500,ATX,80+,500,No,,45.78
PSU,CoolMax,ZX-600,ATX,80+,600,No,,51.01
PSU,CoolMax,ZX-700,ATX,80+,700,No,,58.07
PSU,Cooler Master,B,ATX,80+,600,No,Black,0.0
PSU,Cooler Master,B500 ver.2,ATX,80+,500,No,,0.0
PSU,Cooler Master,Elite,ATX,,400,No,,0.0
PSU,Cooler Master,Elite,ATX,,460,No,,0.0
PSU,Cooler Master,Elite V2,ATX,,550,No,,0.0
PSU,Cooler Master,Elite V3,ATX,80+,400,No,Black,41.49
PSU,Cooler Master,Elite V3,ATX,80+,600,No,Black,58.74
PSU,Cooler Master,Elite V3,ATX,,500,No,Black,49.99
PSU,Cooler Master,Extreme 2,ATX,,525,No,,0.0
PSU,Cooler Master,Extreme 2,ATX,,475,No,,0.0
PSU,Cooler Master,GM,ATX,80+ Bronze,650,Semi,,0.0
PSU,Cooler Master,GM,ATX,80+ Bronze,750,Semi,,0.0
PSU,Cooler Master,GM,ATX,80+ Bronze,450,Semi,,0.0
PSU,Cooler Master,GM,ATX,80+ Bronze,550,Semi,,0.0
PSU,Cooler Master,GX,ATX,80+,750,Semi,,0.0
PSU,Cooler Master,GX,ATX,80+ Bronze,750,No,,0.0
PSU,Cooler Master,GX,ATX,80+,650,No,,0.0
PSU,Cooler Master,GXII,ATX,80+ Bronze,750,No,,0.0
PSU,Cooler Master,GXII,ATX,80+ Bronze,550,No,,0.0
PSU,Cooler Master,MASTERWATT MAKER MIJ,ATX,80+ Titanium,1200,Full,,0.0
PSU,Cooler Master,MWE,ATX,80+,400,No,Black,0.0
PSU,Cooler Master,MWE,ATX,80+,500,No,Black,0.0
PSU,Cooler Master,MWE,ATX,80+,450,No,Black,0.0
PSU,Cooler Master,MWE,ATX,80+ Bronze,600,No,Black,64.99
PSU,Cooler Master,MWE,ATX,80+,550,No,,0.0
PSU,Cooler Master,MWE Bronze,ATX,80+ Bronze,550,No,Black,89.99
PSU,Cooler Master,MWE Bronze,ATX,80+ Bronze,450,No,Black,79.98
PSU,Cooler Master,MWE Bronze,ATX,80+ Bronze,650,No,Black,135.99
PSU,Cooler Master,MWE Bronze,ATX,80+ Bronze,500,No,Black,0.0
PSU,Cooler Master,MWE Bronze V2,ATX,80+ Bronze,500,No,Black,0.0
PSU,Cooler Master,MWE Bronze V2,ATX,80+ Bronze,700,No,Black,0.0
PSU,Cooler Master,MWE Bronze V2,ATX,80+ Bronze,450,No,Black,0.0
PSU,Cooler Master,MWE Bronze V2,ATX,80+ Bronze,550,No,Black,0.0
PSU,Cooler Master,MWE Bronze V2,ATX,80+ Bronze,600,No,Black,0.0
PSU,Cooler Master,MWE Bronze V2,ATX,80+ Bronze,650,No,Black,0.0
PSU,Cooler Master,MWE Bronze V2,ATX,80+ Bronze,750,No,Black,127.22
PSU,Cooler Master,MWE Gold,ATX,80+ Gold,750,Full,Black,104.99
PSU,Cooler Master,MWE Gold,ATX,80+ Gold,650,Full,Black,99.99
PSU,Cooler Master,MWE Gold,ATX,80+ Gold,550,Full,Black,95.98
PSU,Cooler Master,MWE Gold,ATX,80+ Gold,750,No,Black,149.49
PSU,Cooler Master,MWE Gold,ATX,80+ Gold,550,No,Black,0.0
PSU,Cooler Master,MWE Gold,ATX,80+ Gold,650,No,Black,0.0
PSU,Cooler Master,MWE White V2 230V,ATX,80+,450,No,Black,0.0
PSU,Cooler Master,MWE White V2 230V,ATX,80+,650,No,Black,0.0
PSU,Cooler Master,MWE White V2 230V,ATX,80+,400,No,Black,0.0
PSU,Cooler Master,MWE White V2 230V,ATX,80+,550,No,Black,0.0
PSU,Cooler Master,MasterWatt,ATX,80+ Bronze,450,Semi,Black,0.0
PSU,Cooler Master,MasterWatt,ATX,80+ Bronze,650,Semi,,64.99
PSU,Cooler Master,MasterWatt,ATX,80+ Bronze,750,Semi,Black,74.99
PSU,Cooler Master,MasterWatt,ATX,80+ Bronze,550,Semi,,64.99
PSU,Cooler Master,MasterWatt Lite 230V,ATX,80+,400,No,,0.0
PSU,Cooler Master,MasterWatt Lite 230V,ATX,80+,600,No,,0.0
PSU,Cooler Master,MasterWatt Lite 230V,ATX,80+,500,No,,0.0
PSU,Cooler Master,MasterWatt Lite 230V,ATX,80+,700,No,,0.0
PSU,Cooler Master,MasterWatt Lite Full Range,ATX,80+,500,No,,104.85
PSU,Cooler Master,MasterWatt Lite Full Range,ATX,80+,600,No,,288.76
PSU,Cooler Master,MasterWatt Maker,ATX,80+ Titanium,1500,Full,,0.0
PSU,Cooler Master,MasterWatt Maker,ATX,80+ Titanium,1200,Full,,0.0
PSU,Cooler Master,MasterWatt TUF,ATX,80+ Bronze,750,Semi,Black / Gray,0.0
PSU,Cooler Master,MasterWatt TUF Gaming Alliance,ATX,80+ Bronze,650,Semi,Black / Gray,0.0
PSU,Cooler Master,MasterWatt TUF Gaming Alliance,ATX,80+ Bronze,550,Semi,Black / Gray,0.0
PSU,Cooler Master,New GX,ATX,80+ Bronze,450,No,,0.0
PSU,Cooler Master,New GX,ATX,80+,550,No,,0.0
PSU,Cooler Master,RS,ATX,80+ Bronze,650,No,,0.0
PSU,Cooler Master,Real Power,ATX,80+,620,Semi,,0.0
PSU,Cooler Master,Silent Pro Gold,ATX,80+ Gold,1200,Semi,,0.0
PSU,Cooler Master,Silent Pro Gold,ATX,80+ Gold,1000,Semi,,0.0
PSU,Cooler Master,Silent Pro Gold,ATX,80+ Gold,800,Semi,,0.0
PSU,Cooler Master,Silent Pro Gold,ATX,80+ Gold,550,No,,0.0
PSU,Cooler Master,Silent Pro Hybrid,ATX,80+ Gold,1300,Full,,0.0
PSU,Cooler Master,Silent Pro Hybrid,ATX,80+ Gold,850,Full,,0.0
PSU,Cooler Master,Silent Pro Hybrid,ATX,80+ Gold,1050,Full,,0.0
PSU,Cooler Master,Silent Pro M,ATX,80+ Bronze,850,Semi,,0.0
PSU,Cooler Master,Silent Pro M,ATX,80+ Bronze,1000,Semi,,0.0
PSU,Cooler Master,Silent Pro M,ATX,80+ Bronze,700,Full,,0.0
PSU,Cooler Master,Silent Pro M,ATX,80+,600,Full,,0.0
PSU,Cooler Master,Silent Pro M2,ATX,80+ Silver,1500,Semi,,0.0
PSU,Cooler Master,Silent Pro M2,ATX,80+ Bronze,720,Semi,,0.0
PSU,Cooler Master,Silent Pro M2,ATX,80+ Bronze,620,Semi,,0.0
PSU,Cooler Master,Silent Pro M2,ATX,80+ Silver,1000,Semi,,0.0
PSU,Cooler Master,Silent Pro M2,ATX,80+ Silver,850,Semi,,0.0
PSU,Cooler Master,Silent Pro Platinum,ATX,80+ Platinum,1000,Semi,,0.0
PSU,Cooler Master,Silent Pro Platinum,ATX,80+ Platinum,550,Semi,,0.0
PSU,Cooler Master,Thunder,ATX,,500,No,,0.0
PSU,Cooler Master,Thunder,ATX,,600,No,,0.0
PSU,Cooler Master,V Gold,ATX,80+ Gold,750,Full,Black,0.0
PSU,Cooler Master,V Gold V2,ATX,80+ Gold,750,Full,Black,0.0
PSU,Cooler Master,V Gold V2,ATX,80+ Gold,650,Full,Black,0.0
PSU,Cooler Master,V Gold V2,ATX,80+ Gold,850,Full,Black,0.0
PSU,Cooler Master,V Gold V2,ATX,80+ Gold,550,Full,Black,0.0
PSU,Cooler Master,V Platinum,ATX,80+ Platinum,850,Full,Black,0.0
PSU,Cooler Master,V Platinum,ATX,80+ Platinum,1300,Full,Black,0.0
PSU,Cooler Master,V Platinum,ATX,80+ Platinum,1000,Full,Black,0.0
PSU,Cooler Master,V SFX Gold,SFX,80+ Gold,850,Full,Black,0.0
PSU,Cooler Master,V Semi-Modular,ATX,80+ Gold,750,Semi,,0.0
PSU,Cooler Master,V Semi-Modular,ATX,80+ Gold,550,Semi,,0.0
PSU,Cooler Master,V Semi-Modular,ATX,80+ Gold,650,Semi,,0.0
PSU,Cooler Master,V1000,ATX,80+ Gold,1000,Full,,0.0
PSU,Cooler Master,V1200,ATX,80+ Platinum,1200,Full,,0.0
PSU,Cooler Master,V450,ATX,80+ Gold,450,Semi,,0.0
PSU,Cooler Master,V550,ATX,80+ Gold,550,Full,,0.0
PSU,Cooler Master,V650,ATX,80+ Gold,650,Full,,0.0
PSU,Cooler Master,V700,ATX,80+ Gold,700,Full,,0.0
PSU,Cooler Master,V750,ATX,80+ Gold,750,Full,,0.0
PSU,Cooler Master,V850,ATX,80+ Gold,850,Full,Black,0.0
PSU,Cooler Master,VS,ATX,80+ Gold,550,Semi,,0.0
PSU,Cooler Master,VSM,ATX,80+ Gold,750,Semi,,0.0
PSU,Cooler Master,VSM,ATX,80+ Gold,550,Semi,,0.0
PSU,Cooler Master,VSM,ATX,80+ Gold,650,Semi,,0.0
PSU,Cooler Master,eXtreme Power,ATX,,600,No,,0.0
PSU,Cooler Master,eXtreme Power,ATX,,550,No,,0.0
PSU,Cooler Master,eXtreme Power Plus,ATX,,460,No,,0.0
PSU,Cooler Master,eXtreme Power Plus,ATX,,500,No,,206.49
PSU,Cooler Master,eXtreme Power Plus,ATX,,700,No,,0.0
