type,brand,model,module_type,speed,number_of_modules,module_size,price_per_gb,color,first_word_latency,cas_timing,error_correction,price
Memory,Corsair,Vengeance Pro 8 GB,DDR3,2133000000,2,4000000000,0.0,Black / Silver,8.439,9,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance Pro 8 GB,DDR3,2933000000,2,4000000000,0.0,,8.183,12,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance Pro 8 GB,DDR3,2400000000,2,4000000000,0.0,Black / Silver,9.167,11,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance Pro 8 GB,DDR3,1866000000,2,4000000000,0.0,Black / Blue,9.646,9,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance Pro 8 GB,DDR3,2800000000,2,4000000000,0.0,Black / Red,6.429,9,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance Pro 8 GB,DDR3,2133000000,2,4000000000,0.0,Black / Silver,10.314,11,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance Pro 8 GB,DDR3,1866000000,2,4000000000,0.0,Black / Red,9.646,9,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance Pro 8 GB,DDR3,2666000000,2,4000000000,0.0,Black / Red,9.002,12,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance Pro 8 GB,DDR3,2133000000,2,4000000000,0.0,Black / Red,10.314,11,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance Pro 8 GB,DDR3,1600000000,2,4000000000,14.92,Black / Silver,13.75,11,Non-ECC / Unbuffered,119.36
Memory,Corsair,Vengeance Pro 8 GB,DDR3,1600000000,2,4000000000,15.525,Black / Blue,11.25,9,Non-ECC / Unbuffered,124.2
Memory,Corsair,Vengeance Pro 8 GB,DDR3,2666000000,2,4000000000,0.0,Black / Red,8.252,11,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance Pro 8 GB,DDR3,2133000000,2,4000000000,0.0,Black / Red,8.439,9,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance Pro 8 GB,DDR3,1600000000,2,4000000000,0.0,,11.25,9,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance Pro 8 GB,DDR3,1866000000,2,4000000000,0.0,Black / Silver,9.646,9,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance Pro 8 GB,DDR3,2133000000,2,4000000000,0.0,Black / Red,7.501,8,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance Pro 8 GB,DDR3,2400000000,2,4000000000,0.0,Black / Red,9.167,11,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance Pro 8 GB,DDR3,1866000000,2,4000000000,0.0,Black / Red,11.79,11,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance Pro 8 GB,DDR3,3000000000,2,4000000000,0.0,Black / Red,8.0,12,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance Pro 8 GB,DDR3,1600000000,2,4000000000,0.0,Black / Silver,11.25,9,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance Pro 8 GB,DDR3,1600000000,2,4000000000,7.759,Black / Red,11.25,9,Non-ECC / Unbuffered,62.07
Memory,Corsair,Vengeance Pro 8 GB,DDR3,1600000000,2,4000000000,0.0,Black / Red,13.75,11,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance Pro Series 16 GB,DDR3,2666000000,2,8000000000,0.0,Black / Red,9.002,12,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance Pro Series 16 GB,DDR3,2800000000,2,8000000000,0.0,Black / Red,8.571,12,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance Pro Series 16 GB,DDR3,2666000000,4,4000000000,0.0,Black / Red,9.002,12,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance Pro Series 16 GB,DDR3,2800000000,4,4000000000,0.0,Black / Red,6.429,9,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance Pro Series 16 GB,DDR3,2933000000,4,4000000000,0.0,Black / Red,6.137,9,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance Pro Series 32 GB,DDR3,2666000000,4,8000000000,0.0,Black / Red,9.002,12,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB 128 GB,DDR4,2933000000,8,16000000000,0.0,Black,10.91,16,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB 128 GB,DDR4,3800000000,8,16000000000,0.0,Black,10.0,19,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB 128 GB,DDR4,3000000000,8,16000000000,0.0,White,10.667,16,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB 128 GB,DDR4,3200000000,8,16000000000,0.0,Black,10.0,16,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB 16 GB,DDR4,4266000000,2,8000000000,0.0,Black,8.908,19,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB 16 GB,DDR4,3000000000,2,8000000000,0.0,White,10.667,16,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB 16 GB,DDR4,4600000000,2,8000000000,0.0,Black,8.261,19,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB 16 GB,DDR4,3466000000,2,8000000000,0.0,Black,9.233,16,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB 16 GB,DDR4,2666000000,2,8000000000,5.241,Black,12.003,16,Non-ECC / Unbuffered,83.85
Memory,Corsair,Vengeance RGB 16 GB,DDR4,3000000000,2,8000000000,24.023,Black,10.667,16,Non-ECC / Unbuffered,384.36
Memory,Corsair,Vengeance RGB 16 GB,DDR4,3000000000,2,8000000000,0.0,White,10.0,15,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB 16 GB,DDR4,3000000000,2,8000000000,20.685,Black,10.0,15,Non-ECC / Unbuffered,330.96
Memory,Corsair,Vengeance RGB 16 GB,DDR4,3000000000,2,8000000000,0.0,Black,10.667,16,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB 16 GB,DDR4,3600000000,2,8000000000,9.635,White,10.0,18,Non-ECC / Unbuffered,154.16
Memory,Corsair,Vengeance RGB 16 GB,DDR4,4000000000,2,8000000000,0.0,,9.5,19,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB 16 GB,DDR4,2933000000,2,8000000000,0.0,Black,10.91,16,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB 16 GB,DDR4,3333000000,2,8000000000,0.0,Black,9.601,16,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB 16 GB,DDR4,3200000000,2,8000000000,20.922,Black,10.0,16,Non-ECC / Unbuffered,334.75
Memory,Corsair,Vengeance RGB 16 GB,DDR4,3600000000,2,8000000000,0.0,Black,10.0,18,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB 16 GB,DDR4,3200000000,2,8000000000,0.0,White,10.0,16,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB 16 GB,DDR4,3200000000,2,8000000000,14.758,Black,10.0,16,Non-ECC / Unbuffered,236.12
Memory,Corsair,Vengeance RGB 32 GB,DDR4,3333000000,4,8000000000,15.623,Black,9.601,16,Non-ECC / Unbuffered,499.95
Memory,Corsair,Vengeance RGB 32 GB,DDR4,3000000000,4,8000000000,11.837,Black,10.0,15,Non-ECC / Unbuffered,378.79
Memory,Corsair,Vengeance RGB 32 GB,DDR4,3200000000,2,16000000000,11.762,White,10.0,16,Non-ECC / Unbuffered,376.39
Memory,Corsair,Vengeance RGB 32 GB,DDR4,3466000000,4,8000000000,0.0,Black,9.233,16,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB 32 GB,DDR4,3000000000,4,8000000000,0.0,White,10.667,16,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB 32 GB,DDR4,3300000000,4,8000000000,0.0,White,9.697,16,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB 32 GB,DDR4,3600000000,2,16000000000,0.0,,10.0,18,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB 32 GB,DDR4,3000000000,2,16000000000,8.452,Black,10.0,15,Non-ECC / Unbuffered,270.45
Memory,Corsair,Vengeance RGB 32 GB,DDR4,3000000000,4,8000000000,0.0,White,10.0,15,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB 32 GB,DDR4,3600000000,4,8000000000,0.0,Black,10.0,18,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB 32 GB,DDR4,3200000000,4,8000000000,0.0,White,10.0,16,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB 32 GB,DDR4,3000000000,4,8000000000,37.072,Black,10.667,16,Non-ECC / Unbuffered,1186.31
Memory,Corsair,Vengeance RGB 32 GB,DDR4,3333000000,2,16000000000,0.0,,9.601,16,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB 32 GB,DDR4,3200000000,4,8000000000,9.931,Black,10.0,16,Non-ECC / Unbuffered,317.79
Memory,Corsair,Vengeance RGB 32 GB,DDR4,3000000000,4,8000000000,0.0,Black,10.667,16,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB 32 GB,DDR4,2666000000,4,8000000000,12.299,Black,12.003,16,Non-ECC / Unbuffered,393.56
Memory,Corsair,Vengeance RGB 32 GB,DDR4,3200000000,2,16000000000,0.0,Black,10.0,16,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB 32 GB,DDR4,3000000000,2,16000000000,17.498,Black,10.667,16,Non-ECC / Unbuffered,559.95
Memory,Corsair,Vengeance RGB 64 GB,DDR4,2666000000,8,8000000000,15.759,Black,12.003,16,Non-ECC / Unbuffered,1008.58
Memory,Corsair,Vengeance RGB 64 GB,DDR4,2933000000,8,8000000000,0.0,Black,10.91,16,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB 64 GB,DDR4,3200000000,8,8000000000,0.0,Black,10.0,16,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB 64 GB,DDR4,3733000000,4,16000000000,0.0,Black,9.108,17,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB 64 GB,DDR4,2666000000,4,16000000000,7.514,Black,12.003,16,Non-ECC / Unbuffered,480.89
Memory,Corsair,Vengeance RGB 64 GB,DDR4,3600000000,8,8000000000,0.0,Black,10.0,18,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB 64 GB,DDR4,3000000000,4,16000000000,13.728,Black,10.667,16,Non-ECC / Unbuffered,878.58
Memory,Corsair,Vengeance RGB 64 GB,DDR4,3000000000,8,8000000000,0.0,Black,10.0,15,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB 64 GB,DDR4,3000000000,4,16000000000,0.0,Black,10.667,16,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB Pro 128 GB,DDR4,4000000000,4,32000000000,11.043,Black,9.0,18,Non-ECC / Unbuffered,1413.55
Memory,Corsair,Vengeance RGB Pro 128 GB,DDR4,2666000000,4,32000000000,6.054,Black,12.003,16,Non-ECC / Unbuffered,774.96
Memory,Corsair,Vengeance RGB Pro 128 GB,DDR4,2666000000,8,16000000000,0.0,Black,12.003,16,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB Pro 128 GB,DDR4,3200000000,8,16000000000,0.0,White,10.0,16,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB Pro 128 GB,DDR4,3200000000,8,16000000000,0.0,Black,10.0,16,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB Pro 128 GB,DDR4,2666000000,8,16000000000,3.906,White,12.003,16,Non-ECC / Unbuffered,499.99
Memory,Corsair,Vengeance RGB Pro 128 GB,DDR4,3000000000,8,16000000000,0.0,White,10.667,16,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB Pro 128 GB,DDR4,3000000000,4,32000000000,4.219,Black,10.667,16,Non-ECC / Unbuffered,539.99
Memory,Corsair,Vengeance RGB Pro 128 GB,DDR4,3200000000,4,32000000000,4.687,Black,10.0,16,Non-ECC / Unbuffered,599.99
Memory,Corsair,Vengeance RGB Pro 128 GB,DDR4,3600000000,8,16000000000,7.031,Black,10.0,18,Non-ECC / Unbuffered,899.99
Memory,Corsair,Vengeance RGB Pro 128 GB,DDR4,3600000000,4,32000000000,4.609,Black,10.0,18,Non-ECC / Unbuffered,589.99
Memory,Corsair,Vengeance RGB Pro 128 GB,DDR4,3200000000,4,32000000000,4.531,Black,10.0,16,Non-ECC / Unbuffered,579.99
Memory,Corsair,Vengeance RGB Pro 128 GB,DDR4,3000000000,8,16000000000,5.391,Black,10.667,16,Non-ECC / Unbuffered,689.99
Memory,Corsair,Vengeance RGB Pro 16 GB,DDR4,3600000000,2,8000000000,0.0,White,10.0,18,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB Pro 16 GB,DDR4,3600000000,2,8000000000,5.624,White,10.0,18,Non-ECC / Unbuffered,89.99
Memory,Corsair,Vengeance RGB Pro 16 GB,DDR4,4600000000,2,8000000000,0.0,Black,8.261,19,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB Pro 16 GB,DDR4,4700000000,2,8000000000,0.0,Black,8.085,19,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB Pro 16 GB,DDR4,3000000000,2,8000000000,4.999,Black,10.667,16,Non-ECC / Unbuffered,79.99
Memory,Corsair,Vengeance RGB Pro 16 GB,DDR4,3200000000,2,8000000000,5.374,White,10.0,16,Non-ECC / Unbuffered,85.99
Memory,Corsair,Vengeance RGB Pro 16 GB,DDR4,3200000000,2,8000000000,5.374,Black,10.0,16,Non-ECC / Unbuffered,85.99
Memory,Corsair,Vengeance RGB Pro 16 GB,DDR4,3600000000,1,16000000000,4.999,Black,10.0,18,Non-ECC / Unbuffered,79.99
Memory,Corsair,Vengeance RGB Pro 16 GB,DDR4,3600000000,2,8000000000,0.0,Black,8.889,16,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB Pro 16 GB,DDR4,3000000000,2,8000000000,8.699,White,10.0,15,Non-ECC / Unbuffered,139.19
Memory,Corsair,Vengeance RGB Pro 16 GB,DDR4,3200000000,2,8000000000,4.999,Black,10.0,16,Non-ECC / Unbuffered,79.99
Memory,Corsair,Vengeance RGB Pro 16 GB,DDR4,3000000000,2,8000000000,5.124,Black,10.0,15,Non-ECC / Unbuffered,81.99
Memory,Corsair,Vengeance RGB Pro 16 GB,DDR4,2933000000,2,8000000000,5.374,Black,10.91,16,Non-ECC / Unbuffered,85.99
Memory,Corsair,Vengeance RGB Pro 16 GB,DDR4,3200000000,1,16000000000,0.0,Black,10.0,16,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB Pro 16 GB,DDR4,2666000000,2,8000000000,5.312,White,12.003,16,Non-ECC / Unbuffered,84.99
Memory,Corsair,Vengeance RGB Pro 16 GB,DDR4,4600000000,2,8000000000,0.0,Black,7.826,18,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB Pro 16 GB,DDR4,2666000000,2,8000000000,5.312,Black,12.003,16,Non-ECC / Unbuffered,84.99
Memory,Corsair,Vengeance RGB Pro 16 GB,DDR4,3200000000,2,8000000000,12.499,Black,8.75,14,Non-ECC / Unbuffered,199.99
Memory,Corsair,Vengeance RGB Pro 16 GB,DDR4,4000000000,2,8000000000,9.687,Black,9.5,19,Non-ECC / Unbuffered,154.99
Memory,Corsair,Vengeance RGB Pro 16 GB,DDR4,3000000000,2,8000000000,5.374,Black,10.0,15,Non-ECC / Unbuffered,85.99
Memory,Corsair,Vengeance RGB Pro 16 GB,DDR4,3600000000,2,8000000000,0.0,Black,10.0,18,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB Pro 16 GB,DDR4,3466000000,2,8000000000,8.437,Black,9.233,16,Non-ECC / Unbuffered,134.99
Memory,Corsair,Vengeance RGB Pro 16 GB,DDR4,3600000000,2,8000000000,5.624,Black,10.0,18,Non-ECC / Unbuffered,89.99
Memory,Corsair,Vengeance RGB Pro 16 GB,DDR4,4000000000,2,8000000000,9.999,Black,9.0,18,Non-ECC / Unbuffered,159.99
Memory,Corsair,Vengeance RGB Pro 16 GB,DDR4,4266000000,2,8000000000,21.874,Black,8.908,19,Non-ECC / Unbuffered,349.99
Memory,Corsair,Vengeance RGB Pro 256 GB,DDR4,3000000000,8,32000000000,4.492,Black,10.667,16,Non-ECC / Unbuffered,1149.99
Memory,Corsair,Vengeance RGB Pro 256 GB,DDR4,3200000000,8,32000000000,4.609,Black,10.0,16,Non-ECC / Unbuffered,1179.99
Memory,Corsair,Vengeance RGB Pro 256 GB,DDR4,3200000000,8,32000000000,4.609,White,10.0,16,Non-ECC / Unbuffered,1179.99
Memory,Corsair,Vengeance RGB Pro 32 GB,DDR4,3600000000,4,8000000000,8.01,Black,10.0,18,Non-ECC / Unbuffered,256.32
Memory,Corsair,Vengeance RGB Pro 32 GB,DDR4,3200000000,4,8000000000,5.468,Black,10.0,16,Non-ECC / Unbuffered,174.99
Memory,Corsair,Vengeance RGB Pro 32 GB,DDR4,3466000000,2,16000000000,7.343,Black,9.233,16,Non-ECC / Unbuffered,234.99
Memory,Corsair,Vengeance RGB Pro 32 GB,DDR4,4000000000,2,16000000000,0.0,Black,9.0,18,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB Pro 32 GB,DDR4,4000000000,2,16000000000,11.636,Black,9.0,18,Non-ECC / Unbuffered,372.36
Memory,Corsair,Vengeance RGB Pro 32 GB,DDR4,2933000000,2,16000000000,6.357,Black,10.91,16,Non-ECC / Unbuffered,203.43
Memory,Corsair,Vengeance RGB Pro 32 GB,DDR4,2666000000,2,16000000000,4.062,White,12.003,16,Non-ECC / Unbuffered,129.99
Memory,Corsair,Vengeance RGB Pro 32 GB,DDR4,3200000000,2,16000000000,4.437,Black,10.0,16,Non-ECC / Unbuffered,141.99
Memory,Corsair,Vengeance RGB Pro 32 GB,DDR4,3200000000,4,8000000000,5.156,White,10.0,16,Non-ECC / Unbuffered,164.99
Memory,Corsair,Vengeance RGB Pro 32 GB,DDR4,3000000000,4,8000000000,5.598,White,10.0,15,Non-ECC / Unbuffered,179.14
Memory,Corsair,Vengeance RGB Pro 32 GB,DDR4,3000000000,2,16000000000,4.687,White,10.0,15,Non-ECC / Unbuffered,149.99
Memory,Corsair,Vengeance RGB Pro 32 GB,DDR4,2666000000,4,8000000000,5.625,White,12.003,16,Non-ECC / Unbuffered,179.99
Memory,Corsair,Vengeance RGB Pro 32 GB,DDR4,3333000000,2,16000000000,0.0,Black,9.601,16,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB Pro 32 GB,DDR4,3200000000,2,16000000000,4.218,White,10.0,16,Non-ECC / Unbuffered,134.99
Memory,Corsair,Vengeance RGB Pro 32 GB,DDR4,4400000000,4,8000000000,0.0,Black,8.182,18,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB Pro 32 GB,DDR4,3200000000,2,16000000000,4.468,Black,10.0,16,Non-ECC / Unbuffered,142.99
Memory,Corsair,Vengeance RGB Pro 32 GB,DDR4,3733000000,4,8000000000,0.0,Black,9.108,17,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB Pro 32 GB,DDR4,3000000000,4,8000000000,5.964,Black,10.0,15,Non-ECC / Unbuffered,190.85
Memory,Corsair,Vengeance RGB Pro 32 GB,DDR4,3200000000,2,16000000000,0.0,Black,10.0,16,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB Pro 32 GB,DDR4,4000000000,4,8000000000,9.375,Black,9.0,18,Non-ECC / Unbuffered,299.99
Memory,Corsair,Vengeance RGB Pro 32 GB,DDR4,3600000000,2,16000000000,0.0,Black,10.0,18,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB Pro 32 GB,DDR4,2666000000,2,16000000000,4.375,Black,12.003,16,Non-ECC / Unbuffered,139.99
Memory,Corsair,Vengeance RGB Pro 32 GB,DDR4,3466000000,2,16000000000,0.0,White,9.233,16,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB Pro 32 GB,DDR4,3200000000,4,8000000000,12.5,Black,8.75,14,Non-ECC / Unbuffered,399.99
Memory,Corsair,Vengeance RGB Pro 32 GB,DDR4,3600000000,4,8000000000,10.164,White,10.0,18,Non-ECC / Unbuffered,325.24
Memory,Corsair,Vengeance RGB Pro 32 GB,DDR4,3200000000,4,8000000000,5.25,Black,10.0,16,Non-ECC / Unbuffered,167.99
Memory,Corsair,Vengeance RGB Pro 32 GB,DDR4,3000000000,2,16000000000,0.0,Black,10.0,15,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB Pro 32 GB,DDR4,3466000000,4,8000000000,0.0,Black,9.233,16,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB Pro 32 GB,DDR4,2666000000,4,8000000000,0.0,Black,12.003,16,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB Pro 32 GB,DDR4,4000000000,4,8000000000,9.062,Black,9.5,19,Non-ECC / Unbuffered,289.99
Memory,Corsair,Vengeance RGB Pro 32 GB,DDR4,3600000000,2,16000000000,4.781,Black,10.0,18,Non-ECC / Unbuffered,152.99
Memory,Corsair,Vengeance RGB Pro 32 GB,DDR4,3600000000,4,8000000000,6.75,Black,10.0,18,Non-ECC / Unbuffered,215.99
Memory,Corsair,Vengeance RGB Pro 32 GB,DDR4,2933000000,4,8000000000,5.625,Black,10.91,16,Non-ECC / Unbuffered,179.99
Memory,Corsair,Vengeance RGB Pro 32 GB,DDR4,4266000000,4,8000000000,21.406,Black,8.908,19,Non-ECC / Unbuffered,684.99
Memory,Corsair,Vengeance RGB Pro 64 GB,DDR4,3200000000,4,16000000000,0.0,Black,10.0,16,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB Pro 64 GB,DDR4,3000000000,8,8000000000,0.0,White,10.0,15,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB Pro 64 GB,DDR4,3600000000,8,8000000000,0.0,White,10.0,18,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB Pro 64 GB,DDR4,3000000000,4,16000000000,0.0,White,10.0,15,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB Pro 64 GB,DDR4,3000000000,2,32000000000,4.062,Black,10.667,16,Non-ECC / Unbuffered,259.99
Memory,Corsair,Vengeance RGB Pro 64 GB,DDR4,3466000000,4,16000000000,0.0,White,9.233,16,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB Pro 64 GB,DDR4,3200000000,8,8000000000,5.469,Black,10.0,16,Non-ECC / Unbuffered,349.99
Memory,Corsair,Vengeance RGB Pro 64 GB,DDR4,2666000000,8,8000000000,10.406,White,12.003,16,Non-ECC / Unbuffered,665.99
Memory,Corsair,Vengeance RGB Pro 64 GB,DDR4,2666000000,2,32000000000,5.195,Black,12.003,16,Non-ECC / Unbuffered,332.45
Memory,Corsair,Vengeance RGB Pro 64 GB,DDR4,3466000000,4,16000000000,0.0,Black,9.233,16,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB Pro 64 GB,DDR4,3200000000,4,16000000000,4.457,Black,10.0,16,Non-ECC / Unbuffered,285.22
Memory,Corsair,Vengeance RGB Pro 64 GB,DDR4,3200000000,2,32000000000,3.906,Black,10.0,16,Non-ECC / Unbuffered,249.99
Memory,Corsair,Vengeance RGB Pro 64 GB,DDR4,3600000000,4,16000000000,0.0,Black,10.0,18,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB Pro 64 GB,DDR4,3600000000,2,32000000000,4.375,Black,10.0,18,Non-ECC / Unbuffered,279.99
Memory,Corsair,Vengeance RGB Pro 64 GB,DDR4,3200000000,4,16000000000,0.0,White,10.0,16,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB Pro 64 GB,DDR4,3600000000,8,8000000000,8.918,Black,10.0,18,Non-ECC / Unbuffered,570.78
Memory,Corsair,Vengeance RGB Pro 64 GB,DDR4,2933000000,4,16000000000,4.844,Black,10.91,16,Non-ECC / Unbuffered,309.99
Memory,Corsair,Vengeance RGB Pro 64 GB,DDR4,4000000000,8,8000000000,0.0,Black,9.5,19,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB Pro 64 GB,DDR4,3200000000,8,8000000000,0.0,White,10.0,16,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB Pro 64 GB,DDR4,2666000000,4,16000000000,4.336,Black,12.003,16,Non-ECC / Unbuffered,277.52
Memory,Corsair,Vengeance RGB Pro 64 GB,DDR4,2666000000,8,8000000000,0.0,Black,12.003,16,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB Pro 64 GB,DDR4,3466000000,8,8000000000,7.038,Black,9.233,16,Non-ECC / Unbuffered,450.45
Memory,Corsair,Vengeance RGB Pro 64 GB,DDR4,3600000000,4,16000000000,5.375,Black,10.0,18,Non-ECC / Unbuffered,344.0
Memory,Corsair,Vengeance RGB Pro 64 GB,DDR4,2933000000,8,8000000000,0.0,Black,10.91,16,Non-ECC / Unbuffered,0.0
Memory,Corsair,Vengeance RGB Pro 64 GB,DDR4,2666000000,4,16000000000,3.984,White,12.003,16,Non-ECC / Unbuffered,254.99
Memory,Corsair,Vengeance RGB Pro 64 GB,DDR4,3600000000,4,16000000000,7.812,White,10.0,18,Non-ECC / Unbuffered,499.99
Memory,Corsair,Vengeance RGB Pro 64 GB,DDR4,3000000000,4,16000000000,4.687,Black,10.0,15,Non-ECC / Unbuffered,299.99
Memory,Corsair,XMS 16 GB,DDR3,1333000000,2,8000000000,6.169,Black / Silver,13.503,9,Non-ECC / Unbuffered,98.71
Memory,Corsair,XMS 16 GB,DDR3,1600000000,2,8000000000,0.0,Black / Blue,11.25,9,Non-ECC / Unbuffered,0.0
Memory,Corsair,XMS 16 GB,DDR3,1600000000,2,8000000000,0.0,,12.5,10,Non-ECC / Unbuffered,0.0
Memory,Corsair,XMS 32 GB,DDR3,1333000000,4,8000000000,0.0,Black / Blue,13.503,9,Non-ECC / Unbuffered,0.0
Memory,Corsair,XMS 32 GB,DDR3,1600000000,4,8000000000,12.598,Black / Blue,11.25,9,Non-ECC / Unbuffered,403.12
Memory,Corsair,XMS 6 GB,DDR3,2000000000,3,2000000000,0.0,Black / Blue,9.0,9,Non-ECC / Unbuffered,0.0
Memory,Corsair,XMS 6 GB,DDR3,1333000000,3,2000000000,0.0,Black / Blue,12.003,8,Non-ECC / Unbuffered,0.0
Memory,Corsair,XMS 64 GB,DDR3,1333000000,8,8000000000,0.0,Black / Silver,13.503,9,Non-ECC / Unbuffered,0.0
